"Author_name","PC","PY_start","PY_end","Pub_period","Author_count_avg","PC_annu","PY_first_start","PY_first_end","First_period","PC_first","PC_first_annu","Author_index","Author_color","OC","PY_off_start","PY_off_end","Off_period","PC_off","PC_off_annu","Family_degree_out","Family_degree_in","Family_index","Family_size","AG","PY_col_in_start","PY_col_in_end","Col_in_period","PC_col_in","PC_col_in_annu","R_PC_col_in_PC","R_PC_col_in_PC_annu","PY_col_out_start","PY_col_out_end","Col_out_period","PC_col_out","PC_col_out_annu","R_PC_col_out_PC_annu","R_PC_col_out_PC","PC_col_tot","degree_all","degree_out","degree_in","R_deg_in_out","PCxOCxCC","PCxOCxCC_norm"
"CRUZ JR",1,2009,2009,1,3,1,NA,NA,0,0,0,-2898,"#654FCA",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"VELONAKIS E",1,2009,2009,1,4,1,NA,NA,0,0,0,2899,"#6AC49B",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"LOUTRADIS D",1,2009,2009,1,6,1,NA,NA,0,0,0,-2900,"#BB7DC5",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"ANZULOVICH AC",8,2009,2021,13,6.5,0.615384615384615,NA,NA,0,0,0,2901,"#3EFEF9",1,2013,2014,2,3,1.5,1,0,396,2,1,2016,2021,6,4,0.666666666666667,0.5,1.08333333333333,2021,2021,1,1,1,1.625,0.125,5,5,1,4,4,40,0.000184223131056335
"HAYMOND MW",1,2009,2009,1,7,1,NA,NA,0,0,0,-2902,"#3A51D1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"GOHIL K",1,2009,2009,1,3,1,NA,NA,0,0,0,2903,"#C90199",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BASS AH",2,2009,2021,13,2.5,0.153846153846154,NA,NA,0,0,0,-2904,"#ED4B17",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"ASTON-JONES G",1,2009,2009,1,2,1,NA,NA,0,0,0,2905,"#998620",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BOSWELL T",1,2009,2009,1,7,1,NA,NA,0,0,0,-2906,"#53C76C",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"ROBINSON PA",3,2009,2014,6,3.33333333333333,0.5,NA,NA,0,0,0,2907,"#47C796",1,2013,2014,2,2,1,1,0,394,2,1,2013,2013,1,2,2,0.666666666666667,4,2013,2014,2,2,1,2,0.666666666666667,4,4,2,2,1,12,5.52669393169006e-05
"ENGWALL M",1,2009,2009,1,4,1,NA,NA,0,0,0,-2908,"#627D75",0,2009,2009,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2009,1,1,1,1,1,1,1,1,0,0,0,0
"HANSLER RL",1,2009,2009,1,4,1,NA,NA,0,0,0,2909,"#241FBD",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"DEAN MC",1,2009,2009,1,3,1,NA,NA,0,0,0,-2910,"#EF10E5",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"GAUTHIER A",1,2009,2009,1,5,1,NA,NA,0,0,0,2911,"#AEBDCF",0,NA,NA,0,0,0,0,0,0,0,0,2002,2009,8,3,0.375,3,0.375,NA,NA,0,0,0,0,0,3,1,0,1,Inf,0,0
"MILSOM WK",1,2009,2009,1,2,1,NA,NA,0,0,0,-2912,"#816FD4",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"VÖLGYI B",1,2009,2009,1,2,1,NA,NA,0,0,0,2913,"#51CF8C",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BILBAO A",1,2009,2009,1,5,1,NA,NA,0,0,0,-2914,"#93B975",0,NA,NA,0,0,0,0,0,0,0,0,2017,2017,1,1,1,1,1,2009,2009,1,1,1,1,1,2,2,1,1,1,0,0
"MARKUS RP",3,2009,2017,9,5,0.333333333333333,NA,NA,0,0,0,2915,"#62956D",1,2017,2017,1,1,1,1,0,399,2,1,2015,2020,6,5,0.833333333333333,1.66666666666667,2.5,2010,2017,8,2,0.25,0.75,0.666666666666667,7,7,2,5,2.5,21,9.67171438045761e-05
"ERREN TC",8,2009,2021,13,5.25,0.615384615384615,2003,2020,18,9,0.5,-2916,"#E91424",0,2009,2012,4,2,0.5,0,1,24,1,2,NA,NA,0,0,0,0,0,2012,2020,9,3,0.333333333333333,0.541666666666667,0.375,3,2,2,0,0,0,0
"MORDKOFF JT",1,2009,2009,1,2,1,NA,NA,0,0,0,2917,"#4A3D8F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"FILIPINI D",1,2009,2009,1,7,1,NA,NA,0,0,0,-2918,"#F8B3F9",0,2009,2009,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2009,1,1,1,1,1,1,2,2,0,0,0,0
"TERRY MJ",1,2009,2009,1,3,1,NA,NA,0,0,0,2919,"#548BEB",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2009,1,1,1,1,1,1,1,1,0,0,0,0
"BRAUN HA",1,2009,2009,1,3,1,NA,NA,0,0,0,-2920,"#8A24F6",0,2009,2009,1,1,1,0,0,0,0,0,2013,2013,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"MAO L",2,2009,2016,8,7.5,0.25,NA,NA,0,0,0,2921,"#9D868B",1,2009,2009,1,1,1,1,0,379,2,1,2011,2019,9,6,0.666666666666667,3,2.66666666666667,2016,2016,1,1,1,4,0.5,7,8,2,6,3,16,7.36892524225342e-05
"BEST WR",2,2009,2012,4,6.5,0.5,NA,NA,0,0,0,-2922,"#67111F",0,2009,2012,4,2,0.5,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2012,4,2,0.5,1,1,2,6,6,0,0,0,0
"KAUFFMAN AS",1,2009,2009,1,5,1,NA,NA,0,0,0,2923,"#340B5E",0,NA,NA,0,0,0,0,0,0,0,0,2004,2015,12,2,0.166666666666667,2,0.166666666666667,2009,2009,1,1,1,1,1,3,3,1,2,2,0,0
"MIYAMOTO M",1,2009,2009,1,1,1,NA,NA,0,0,0,-2924,"#2C1B86",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PORTNOV BA",2,2009,2016,8,3.5,0.25,NA,NA,0,0,0,2925,"#4FA6EF",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2016,8,2,0.25,1,1,2,1,1,0,0,0,0
"JAREMA M",1,2009,2009,1,8,1,NA,NA,0,0,0,-2926,"#B930B3",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BEARD JL",1,2009,2009,1,4,1,NA,NA,0,0,0,2927,"#36B959",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"ROOS RA",1,2009,2009,1,7,1,NA,NA,0,0,0,-2928,"#9A67ED",0,NA,NA,0,0,0,0,0,0,0,0,2013,2013,1,1,1,1,1,2009,2009,1,1,1,1,1,2,2,1,1,1,0,0
"PFAFF DW",1,2009,2009,1,4,1,NA,NA,0,0,0,2929,"#911E55",0,NA,NA,0,0,0,0,0,0,0,0,2009,2009,1,1,1,1,1,2009,2009,1,1,1,1,1,2,2,1,1,1,0,0
"YESAVAGE JA",1,2009,2009,1,10,1,2011,2011,1,1,1,-2930,"#6D72EB",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2009,1,1,1,1,1,1,2,2,0,0,0,0
"LONDON B",1,2009,2009,1,3,1,NA,NA,0,0,0,2931,"#9303C7",0,NA,NA,0,0,0,0,0,0,0,0,2005,2005,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"KARANIKOLAS M",1,2009,2009,1,4,1,NA,NA,0,0,0,-2932,"#59DE71",0,NA,NA,0,0,0,0,0,0,0,0,2008,2008,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"BOHLE P",1,2009,2009,1,2,1,NA,NA,0,0,0,2933,"#F8ACFB",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"GREGSON W",1,2009,2009,1,5,1,NA,NA,0,0,0,-2934,"#146E6B",0,NA,NA,0,0,0,0,0,0,0,0,2005,2006,2,2,1,2,1,2009,2009,1,1,1,1,1,3,3,1,2,2,0,0
"EDWARDS A",1,2009,2009,1,13,1,NA,NA,0,0,0,2935,"#54E898",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PERRET B",1,2009,2009,1,6,1,NA,NA,0,0,0,-2936,"#A379BF",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"RILEY AL",1,2009,2009,1,3,1,NA,NA,0,0,0,2937,"#119890",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"LUM PY",1,2009,2009,1,19,1,NA,NA,0,0,0,-2938,"#11C013",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2009,1,1,1,1,1,1,1,1,0,0,0,0
"WALLER NG",1,2009,2009,1,3,1,NA,NA,0,0,0,2939,"#955820",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"NIMGAINKAR VL",1,2009,2009,1,11,1,NA,NA,0,0,0,-2940,"#AA03B8",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2009,2009,1,1,1,1,1,1,1,1,0,0,0,0
"MAEMURA K",7,2010,2016,7,1.71428571428571,1,2007,2007,1,1,1,2941,"#819117",0,NA,NA,0,0,0,0,1,345,1,2,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"MATSUO M",1,2010,2010,1,5,1,NA,NA,0,0,0,-2942,"#CB27FE",0,2010,2010,1,1,1,0,0,0,0,0,2005,2012,8,7,0.875,7,0.875,2010,2010,1,1,1,1,1,8,5,2,3,1.5,0,0
"ROHLING JH",5,2010,2017,8,4,0.625,2011,2011,1,1,1,2943,"#77C4DA",0,2010,2010,1,1,1,0,0,0,0,0,2009,2016,8,4,0.5,0.8,0.8,2010,2014,5,2,0.4,0.64,0.4,6,4,2,2,1,0,0
"BONNY O",4,2010,2018,9,2.5,0.444444444444444,2009,2013,5,2,0.4,-2944,"#522486",0,2010,2018,9,3,0.333333333333333,0,1,385,1,2,2009,2016,8,4,0.5,1,1.125,2014,2014,1,1,1,2.25,0.25,5,2,1,1,1,0,0
"KONDRATOV RV",19,2010,2021,12,3.78947368421053,1.58333333333333,2003,2009,7,7,1,2945,"#ADD3E8",0,2010,2013,4,2,0.5,0,1,284,1,2,2005,2015,11,5,0.454545454545455,0.263157894736842,0.287081339712919,2010,2014,5,3,0.6,0.378947368421053,0.157894736842105,8,5,1,4,4,0,0
"MARTÍNEZ-TORRES D",4,2010,2020,11,3.5,0.363636363636364,NA,NA,0,0,0,-2946,"#280B58",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2020,2020,1,1,1,2.75,0.25,1,1,1,0,0,0,0
"PEÑARRUBIA L",4,2010,2016,7,6,0.571428571428571,2015,2015,1,1,1,2947,"#038AD5",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2016,2016,1,2,2,3.5,0.5,2,2,2,0,0,0,0
"SMITH AM",3,2010,2014,5,5.66666666666667,0.6,2020,2020,1,1,1,-2948,"#8F161A",0,NA,NA,0,0,0,0,0,0,0,0,2017,2019,3,2,0.666666666666667,0.666666666666667,1.11111111111111,2010,2014,5,2,0.4,0.666666666666667,0.666666666666667,4,4,3,1,0.333333333333333,0,0
"FLIERS E",7,2010,2014,5,5.42857142857143,1.4,1994,1998,5,2,0.4,2949,"#DDBC16",1,2010,2014,5,7,1.4,1,1,100,2,2,2000,2020,21,22,1.04761904761905,3.14285714285714,0.748299319727891,2010,2013,4,5,1.25,0.892857142857143,0.714285714285714,27,10,4,6,1.5,70,0.000322390479348587
"KORNACKER K",1,2010,2010,1,3,1,NA,NA,0,0,0,-2950,"#5D46D8",0,2010,2010,1,1,1,0,0,0,0,0,2011,2017,7,2,0.285714285714286,2,0.285714285714286,2010,2010,1,1,1,1,1,3,3,1,2,2,0,0
"FATHALLAH-SHAYKH HM",2,2010,2011,2,1.5,1,2009,2009,1,1,1,2951,"#A5BCF4",0,NA,NA,0,0,0,0,1,67,1,4,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SOLBACH W",2,2010,2011,2,7.5,1,NA,NA,0,0,0,-2952,"#BDAB74",0,NA,NA,0,0,0,0,0,0,0,0,2017,2017,1,1,1,0.5,1,2010,2011,2,2,1,1,1,3,3,2,1,0.5,0,0
"BJARNASON GA",2,2010,2016,7,6.5,0.285714285714286,2000,2002,3,3,1,2953,"#B3779D",1,2010,2016,7,2,0.285714285714286,1,1,228,2,2,2002,2012,11,3,0.272727272727273,1.5,0.954545454545454,2010,2010,1,1,1,3.5,0.5,4,3,1,2,2,6,2.76334696584503e-05
"LEFRANC M",8,2010,2019,10,5.5,0.8,NA,NA,0,0,0,-2954,"#44748E",1,2010,2015,6,3,0.5,1,0,401,2,1,2014,2014,1,1,1,0.125,1.25,2010,2019,10,8,0.8,1,1,9,6,5,1,0.2,48,0.000221067757267603
"ANDROULAKIS IP",16,2010,2021,12,3.75,1.33333333333333,NA,NA,0,0,0,2955,"#D700BF",0,NA,NA,0,0,0,0,0,0,0,0,2008,2008,1,2,2,0.125,1.5,2010,2019,10,4,0.4,0.3,0.25,6,7,5,2,0.4,0,0
"TARRANT AM",2,2010,2016,7,3.5,0.285714285714286,2013,2013,1,1,1,-2956,"#E79B55",1,2010,2010,1,1,1,1,0,400,2,1,2013,2019,7,3,0.428571428571429,1.5,1.5,2016,2016,1,1,1,3.5,0.5,4,2,1,1,1,4,1.84223131056335e-05
"MACIEJEWSKI J",1,2010,2010,1,4,1,NA,NA,0,0,0,2957,"#B14507",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"FREITAG M",1,2010,2010,1,16,1,NA,NA,0,0,0,-2958,"#1180E9",0,NA,NA,0,0,0,0,0,0,0,0,2014,2017,4,2,0.5,2,0.5,2010,2010,1,1,1,1,1,3,4,2,2,1,0,0
"SENGUPTA P",1,2010,2010,1,7,1,NA,NA,0,0,0,2959,"#609D7F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2010,2010,1,1,1,1,1,1,2,2,0,0,0,0
"HARMON FG",9,2010,2020,11,3.88888888888889,0.818181818181818,2003,2003,1,1,1,-2960,"#949ACF",0,NA,NA,0,0,0,0,1,102,1,2,2001,2017,17,8,0.470588235294118,0.888888888888889,0.57516339869281,2020,2020,1,1,1,1.22222222222222,0.111111111111111,9,5,1,4,4,0,0
"ESTIVILL X",1,2010,2010,1,10,1,NA,NA,0,0,0,2961,"#8D2497",0,NA,NA,0,0,0,0,0,0,0,0,2010,2010,1,2,2,2,2,2010,2010,1,1,1,1,1,3,3,2,1,0.5,0,0
"IZAWA T",9,2010,2019,10,3,0.9,2002,2011,10,2,0.2,-2962,"#AE0847",0,NA,NA,0,0,0,0,1,249,1,2,2001,2015,15,6,0.4,0.666666666666667,0.444444444444444,2010,2019,10,4,0.4,0.444444444444444,0.444444444444444,10,8,3,5,1.66666666666667,0,0
"RACZ B",1,2010,2010,1,10,1,2008,2008,1,1,1,2963,"#F67A17",0,NA,NA,0,0,0,0,1,366,1,2,NA,NA,0,0,0,0,0,2010,2010,1,1,1,1,1,1,2,2,0,0,0,0
"ERIKSSON ME",7,2010,2021,12,6.42857142857143,0.583333333333333,2003,2015,13,4,0.307692307692308,-2964,"#907A7B",0,2012,2012,1,1,1,0,1,102,1,3,2006,2016,11,5,0.454545454545455,0.714285714285714,0.779220779220779,2010,2021,12,5,0.416666666666667,0.714285714285714,0.714285714285714,10,12,7,5,0.714285714285714,0,0
"BAILEY MJ",1,2010,2010,1,3,1,2002,2005,4,5,1.25,2965,"#575239",0,NA,NA,0,0,0,0,1,97,1,2,2008,2008,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"ECKARDT NA",1,2010,2010,1,1,1,NA,NA,0,0,0,-2966,"#923C12",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PREVOT V",2,2010,2020,11,1.5,0.181818181818182,NA,NA,0,0,0,2967,"#5464BA",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"DOLEZEL D",8,2010,2019,10,4.5,0.8,2005,2008,4,3,0.75,-2968,"#3E4A2D",0,2019,2019,1,1,1,0,1,192,1,2,2003,2019,17,4,0.235294117647059,0.5,0.294117647058823,2015,2019,5,3,0.6,0.75,0.375,7,8,4,4,1,0,0
"CROSS FR",1,2010,2010,1,2,1,NA,NA,0,0,0,2969,"#AD827F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BOLAÑOS-JIMÉNEZ F",2,2010,2011,2,7.5,1,NA,NA,0,0,0,-2970,"#819870",0,NA,NA,0,0,0,0,0,0,0,0,2013,2015,3,2,0.666666666666667,1,0.666666666666667,2011,2011,1,1,1,1,0.5,3,2,1,1,1,0,0
"DIRCKSEN H",2,2010,2011,2,5,1,NA,NA,0,0,0,2971,"#F52DD7",0,NA,NA,0,0,0,0,0,0,0,0,2001,2014,14,4,0.285714285714286,2,0.285714285714286,NA,NA,0,0,0,0,0,4,2,0,2,Inf,0,0
"HIRAO A",1,2010,2010,1,3,1,2009,2010,2,2,1,-2972,"#C9FE53",0,2010,2010,1,1,1,0,1,115,1,3,2010,2013,4,8,2,8,2,NA,NA,0,0,0,0,0,8,1,0,1,Inf,0,0
"WALLACE LB",1,2010,2010,1,2,1,NA,NA,0,0,0,2973,"#940462",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BAYRAM O",1,2010,2010,1,3,1,NA,NA,0,0,0,-2974,"#09B5E6",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"LINDLÖF A",1,2010,2010,1,1,1,NA,NA,0,0,0,2975,"#345F69",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SHEN SH",2,2010,2011,2,5,1,NA,NA,0,0,0,-2976,"#51B09A",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"GREGORY AM",5,2010,2015,6,6.4,0.833333333333333,NA,NA,0,0,0,2977,"#1DC25B",0,2014,2014,1,1,1,0,0,0,0,0,2015,2015,1,1,1,0.2,1.2,2010,2014,5,3,0.6,0.72,0.6,4,3,2,1,0.5,0,0
"YOUAN BB",1,2010,2010,1,1,1,NA,NA,0,0,0,-2978,"#490C11",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"ZVEZDINA ND",1,2010,2010,1,2,1,NA,NA,0,0,0,2979,"#F57371",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"VISSER ME",2,2010,2018,9,3,0.222222222222222,NA,NA,0,0,0,-2980,"#76CE61",1,2010,2010,1,1,1,1,0,402,2,1,2012,2017,6,4,0.666666666666667,2,3,NA,NA,0,0,0,0,0,4,4,0,4,Inf,8,3.68446262112671e-05
"BOWLER C",1,2010,2010,1,13,1,NA,NA,0,0,0,2981,"#71EAF3",0,NA,NA,0,0,0,0,0,0,0,0,2009,2012,4,2,0.5,2,0.5,2010,2010,1,1,1,1,1,3,7,5,2,0.4,0,0
"COOGAN AN",13,2010,2021,12,4.07692307692308,1.08333333333333,2004,2019,16,10,0.625,-2982,"#228BA1",0,2010,2021,12,4,0.333333333333333,0,1,204,1,2,2000,2017,18,9,0.5,0.692307692307692,0.461538461538462,2012,2020,9,4,0.444444444444444,0.41025641025641,0.307692307692308,13,9,4,5,1.25,0,0
"MANN NH",1,2010,2010,1,5,1,NA,NA,0,0,0,2983,"#7E78A6",0,2010,2010,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"KOIDE T",1,2010,2010,1,5,1,NA,NA,0,0,0,-2984,"#6A82D1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"VILLARES SM",2,2010,2012,3,5.5,0.666666666666667,NA,NA,0,0,0,2985,"#5F345C",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"CHUNG BY",1,2010,2010,1,2,1,2009,2009,1,1,1,-2986,"#E0381B",0,2010,2010,1,1,1,0,1,67,1,4,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"MAHMOOD S",3,2010,2014,5,4.66666666666667,0.6,NA,NA,0,0,0,2987,"#71C0FE",0,2010,2014,5,3,0.6,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"KLONER RA",1,2010,2010,1,5,1,NA,NA,0,0,0,-2988,"#E50142",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SCHMIDT C",3,2010,2015,6,7.66666666666667,0.5,2009,2012,4,2,0.5,2989,"#C03AEB",0,NA,NA,0,0,0,0,1,393,1,2,2014,2019,6,3,0.5,1,1,2014,2015,2,2,1,2,0.666666666666667,5,9,6,3,0.5,0,0
"MORIYA T",2,2010,2018,9,7,0.222222222222222,1998,2009,12,6,0.5,-2990,"#DED89A",0,NA,NA,0,0,0,0,1,115,1,3,1997,2010,14,23,1.64285714285714,11.5,7.39285714285714,2018,2018,1,1,1,4.5,0.5,24,6,1,5,5,0,0
"TRAN JR",1,2010,2010,1,2,1,NA,NA,0,0,0,2991,"#EAA285",1,2010,2010,1,1,1,1,0,403,2,1,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"QIAN J",1,2010,2010,1,4,1,2013,2017,5,3,0.6,-2992,"#041B92",0,2010,2010,1,1,1,0,0,0,0,0,2012,2019,8,6,0.75,6,0.75,NA,NA,0,0,0,0,0,6,4,0,4,Inf,0,0
"MIYATAKE T",4,2010,2021,12,5,0.333333333333333,2002,2004,3,2,0.666666666666667,2993,"#2998A1",0,NA,NA,0,0,0,0,1,205,1,2,NA,NA,0,0,0,0,0,2010,2021,12,3,0.25,0.75,0.75,3,5,5,0,0,0,0
"PAILLARD L",1,2010,2010,1,4,1,NA,NA,0,0,0,-2994,"#66B1FD",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BARTELL P",1,2010,2010,1,6,1,NA,NA,0,0,0,2995,"#4DBE2A",0,2010,2010,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"MATSUMOTO A",3,2010,2015,6,2.33333333333333,0.5,1994,2007,14,4,0.285714285714286,-2996,"#8BD5C5",0,2010,2015,6,3,0.5,0,1,98,1,2,1993,2017,25,14,0.56,4.66666666666667,1.12,2011,2011,1,1,1,2,0.333333333333333,15,9,1,8,8,0,0
"LOEFFLER M",1,2010,2010,1,13,1,NA,NA,0,0,0,2997,"#1B1166",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2010,2010,1,1,1,1,1,1,1,1,0,0,0,0
"IMAI S",2,2010,2010,1,1.5,2,NA,NA,0,0,0,-2998,"#48463B",1,2010,2010,1,1,1,1,0,411,2,1,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"CHITTKA L",2,2010,2010,1,2.5,2,2013,2013,1,1,1,2999,"#51E77D",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2010,2010,1,1,1,0.5,0.5,1,1,1,0,0,0,0
"SHIMADA S",1,2010,2010,1,5,1,NA,NA,0,0,0,-3000,"#FAED9A",0,2010,2010,1,1,1,0,0,0,0,0,2010,2018,9,4,0.444444444444444,4,0.444444444444444,NA,NA,0,0,0,0,0,4,3,0,3,Inf,0,0
"BENDOVÁ Z",11,2010,2021,12,5.63636363636364,0.916666666666667,2006,2020,15,5,0.333333333333333,3001,"#B9D6D5",0,NA,NA,0,0,0,0,1,156,1,3,2004,2019,16,12,0.75,1.09090909090909,0.818181818181818,2010,2021,12,7,0.583333333333333,0.636363636363636,0.636363636363636,19,7,3,4,1.33333333333333,0,0
"JACOBSHAGEN S",2,2010,2014,5,7,0.4,1996,2008,13,2,0.153846153846154,-3002,"#7294E7",0,NA,NA,0,0,0,0,1,57,1,2,NA,NA,0,0,0,0,0,2010,2014,5,2,0.4,1,1,2,1,1,0,0,0,0
"OPAL SM",1,2010,2010,1,1,1,NA,NA,0,0,0,3003,"#628B7C",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"VERBRUGGEN N",4,2010,2021,12,6,0.333333333333333,NA,NA,0,0,0,-3004,"#2905E2",0,NA,NA,0,0,0,0,0,0,0,0,2016,2017,2,2,1,0.5,3,2010,2021,12,3,0.25,0.75,0.75,5,5,4,1,0.25,0,0
